Expression,Left Eye Height,Right Eye Height,Left Eyebrow Height,Right Eyebrow Height,MouthHeight,Timestamp
Neutral,12.041595,12.041595,19.924859,16.763055,53.814496,122.102416,18.630997,50.400000ms,
Neutral,12.041595,11.180340,19.313208,16.763055,55.172457,120.747671,18.214460,50.576000ms,
Neutral,11.180340,12.165525,19.313208,17.720045,55.973208,121.642920,18.703938,50.736000ms,
Neutral,12.000000,12.041595,19.313208,17.088007,55.901699,120.768373,18.149689,50.917000ms,
Neutral,12.041595,11.045361,18.973666,16.492423,55.973208,120.303782,18.243483,51.084000ms,
Neutral,11.045361,12.041595,19.313208,18.027756,55.901699,121.202310,18.120008,51.251000ms,
Sad,12.041595,13.152946,19.313208,16.763055,54.488531,119.866593,17.656970,51.432000ms,
Sad,13.038405,13.152946,18.973666,18.384776,54.488531,120.303782,17.121915,51.587000ms,
Sad,12.041595,13.000000,19.313208,18.027756,54.488531,120.341182,17.151784,51.751000ms,
Neutral,12.041595,12.041595,20.248457,17.464249,54.488531,119.436175,16.633704,51.906000ms,
Sad,12.041595,13.038405,20.248457,18.027756,54.488531,119.436175,17.656970,52.057000ms,
Sad,12.041595,14.035669,19.313208,17.088007,54.561891,121.247680,18.109287,52.227000ms,
Neutral,13.000000,11.045361,18.973666,17.464249,55.226805,120.341182,19.108420,52.399000ms,
Neutral,12.000000,13.038405,20.248457,17.088007,54.561891,120.341182,18.067656,52.583000ms,
Neutral,13.038405,13.038405,20.615528,18.027756,54.488531,120.341182,18.120008,52.763000ms,
Neutral,12.000000,12.041595,19.697716,17.088007,55.317267,121.671689,18.630997,52.936000ms,
Neutral,7.071068,9.000000,21.540659,19.313208,63.007936,127.534309,18.599354,53.127000ms,
Neutral,9.055385,10.000000,20.615528,19.313208,61.611687,127.059041,19.584190,53.294000ms,
